Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:53:11.940,0.19,-1.88,0.22,-1.31
2025-03-27 16:53:11.944,-0.52,1.42,-1.19,-0.48
2025-03-27 16:53:11.956,-0.52,-1.17,-0.48,1.23
2025-03-27 16:53:11.973,-0.52,-0.47,-0.48,1.67
2025-03-27 16:53:11.977,-1.22,-1.17,-0.48,1.58
2025-03-27 16:53:11.990,-1.22,-1.17,-0.48,-0.02
2025-03-27 16:53:11.994,-1.22,-1.17,-0.48,1.97
2025-03-27 16:53:12.006,-0.52,-1.17,-0.48,-0.97
2025-03-27 16:53:12.023,-1.22,1.42,-1.19,0.08
2025-03-27 16:53:12.027,-1.22,1.42,0.22,-0.58
2025-03-27 16:53:12.040,-0.52,0.72,-0.48,-1.84
2025-03-27 16:53:12.044,-0.52,0.72,-0.48,0.69
2025-03-27 16:53:12.056,-0.52,0.72,-0.48,0.58
2025-03-27 16:53:12.073,-0.52,1.42,-1.19,-0.03
2025-03-27 16:53:12.077,-1.22,0.72,0.22,-0.48
2025-03-27 16:53:12.089,-1.22,-1.88,0.22,0.23
2025-03-27 16:53:12.094,-0.52,0.72,-1.19,1.06
2025-03-27 16:53:12.106,-1.22,1.42,-1.19,-1.66
2025-03-27 16:53:12.123,-0.52,0.72,0.92,-0.44
2025-03-27 16:53:12.127,-0.52,-1.88,-1.19,1.03
2025-03-27 16:53:12.139,-1.22,-1.17,-0.48,0.61
2025-03-27 16:53:12.144,-0.52,-1.88,0.22,1.16
2025-03-27 16:53:12.156,0.19,0.0,-1.19,-0.12
2025-03-27 16:53:12.173,0.89,1.89,-1.19,1.16
2025-03-27 16:53:12.177,-1.69,-0.92,0.92,-1.59
