Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:53:36.855,1.05,1.32,-0.89,1.59
2025-03-27 16:53:36.858,0.7,1.13,0.33,-1.93
2025-03-27 16:53:36.872,0.87,1.48,1.87,-0.84
2025-03-27 16:53:36.875,1.05,-0.7,0.23,-0.13
2025-03-27 16:53:36.888,0.87,1.85,1.07,1.05
2025-03-27 16:53:36.905,0.87,0.71,1.12,1.91
2025-03-27 16:53:36.908,1.05,1.34,-1.71,0.51
2025-03-27 16:53:36.921,0.17,-0.08,-1.33,-1.18
2025-03-27 16:53:36.924,-0.87,0.27,-0.32,1.42
2025-03-27 16:53:36.938,1.9,-0.86,-1.3,1.12
2025-03-27 16:53:36.955,-0.87,-0.47,-0.97,1.89
2025-03-27 16:53:36.958,0.52,-1.41,0.18,-1.22
2025-03-27 16:53:36.971,1.05,-0.47,-0.76,1.14
2025-03-27 16:53:36.974,0.7,1.45,1.89,-1.85
2025-03-27 16:53:36.988,0.87,0.74,0.91,1.83
2025-03-27 16:53:37.005,1.05,1.6,-1.54,0.11
2025-03-27 16:53:37.008,0.7,-0.61,0.17,-1.73
2025-03-27 16:53:37.021,0.7,-1.75,-0.04,-1.1
2025-03-27 16:53:37.024,1.05,-0.88,-0.36,0.66
2025-03-27 16:53:37.038,0.7,-0.4,1.45,1.14
2025-03-27 16:53:37.055,0.87,1.01,-1.55,0.19
2025-03-27 16:53:37.058,1.22,-0.73,0.58,-0.83
2025-03-27 16:53:37.071,0.7,1.92,1.57,-0.3
2025-03-27 16:53:37.075,0.87,-0.39,1.96,-0.53
2025-03-27 16:53:37.088,1.05,-0.04,-0.68,1.33
2025-03-27 16:53:37.105,0.52,-1.25,0.32,-1.47
2025-03-27 16:53:37.108,0.87,-1.24,-0.09,0.3
2025-03-27 16:53:37.121,1.05,-1.65,-0.73,-1.25
2025-03-27 16:53:37.124,0.7,-0.32,-1.93,1.02
2025-03-27 16:53:37.138,1.22,-1.7,-1.25,0.83
2025-03-27 16:53:37.155,1.22,0.63,1.78,1.67
2025-03-27 16:53:37.158,0.87,1.35,0.58,-0.24
2025-03-27 16:53:37.172,1.22,0.84,-1.86,-0.51
2025-03-27 16:53:37.175,1.05,0.62,-0.31,0.21
2025-03-27 16:53:37.188,0.7,-0.95,1.32,1.13
2025-03-27 16:53:37.205,1.05,-0.29,1.14,-1.69
2025-03-27 16:53:37.208,1.05,-0.3,-1.94,0.7
2025-03-27 16:53:37.221,0.7,-1.78,-1.67,1.34
2025-03-27 16:53:37.224,0.87,-1.3,1.8,0.66
2025-03-27 16:53:37.238,1.05,0.28,0.75,1.06
2025-03-27 16:53:37.255,0.52,1.59,1.28,0.77
2025-03-27 16:53:37.258,1.05,-1.77,1.02,1.22
2025-03-27 16:53:37.271,0.87,0.73,-0.88,-1.97
2025-03-27 16:53:37.274,0.52,0.62,0.34,-1.28
2025-03-27 16:53:37.287,0.52,-0.37,1.15,-0.86
2025-03-27 16:53:37.304,-0.17,0.3,1.58,-0.54
2025-03-27 16:53:37.307,1.56,1.19,-1.25,-1.23
2025-03-27 16:53:37.321,1.35,-0.02,1.8,0.78
2025-03-27 16:53:37.324,-0.89,-1.8,1.29,0.65
2025-03-27 16:53:37.337,-0.57,0.91,-1.37,-1.29
2025-03-27 16:53:37.354,1.68,1.29,-1.18,-1.52
