Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:53:28.441,-1.23,-1.63,1.56,-1.51
2025-03-27 16:53:28.455,1.4,0.49,-0.59,0.7
2025-03-27 16:53:28.458,-0.3,-0.04,1.49,-0.42
2025-03-27 16:53:28.471,-1.73,-0.23,-0.22,-1.88
2025-03-27 16:53:28.488,-0.88,-1.83,-1.76,1.2
2025-03-27 16:53:28.491,1.44,-1.38,-0.19,-0.3
2025-03-27 16:53:28.504,-1.83,1.3,-1.4,-1.79
2025-03-27 16:53:28.508,0.44,0.17,1.05,-0.78
2025-03-27 16:53:28.521,-1.28,-0.41,-0.62,-1.25
2025-03-27 16:53:28.538,-0.7,1.94,-0.9,0.73
2025-03-27 16:53:28.541,-1.54,0.34,-0.52,-1.12
2025-03-27 16:53:28.555,1.8,0.2,-1.37,-1.64
2025-03-27 16:53:28.558,-1.81,-1.51,-0.88,-1.56
2025-03-27 16:53:28.572,0.21,-1.42,1.65,-1.38
2025-03-27 16:53:28.588,-0.67,-0.25,-0.68,1.34
2025-03-27 16:53:28.591,-1.4,-0.54,-0.75,-1.4
2025-03-27 16:53:28.604,-0.01,-1.87,0.16,-1.56
2025-03-27 16:53:28.608,1.46,-1.9,-0.06,-1.61
2025-03-27 16:53:28.621,-0.51,0.72,-0.45,0.53
2025-03-27 16:53:28.638,1.99,-1.11,-0.24,-1.51
2025-03-27 16:53:28.642,-1.5,0.25,-0.82,0.14
2025-03-27 16:53:28.655,-1.85,0.14,-0.74,-0.16
2025-03-27 16:53:28.659,0.23,-0.4,0.08,0.28
2025-03-27 16:53:28.671,-0.32,1.48,0.5,-0.08
2025-03-27 16:53:28.688,0.93,-0.01,-0.61,-1.16
2025-03-27 16:53:28.692,1.53,-1.27,-1.26,0.17
2025-03-27 16:53:28.705,-1.83,-1.88,0.72,-0.2
2025-03-27 16:53:28.708,0.96,-0.59,1.36,0.41
2025-03-27 16:53:28.722,-0.64,1.32,-0.01,-0.82
2025-03-27 16:53:28.738,-1.92,-1.07,0.96,1.83
2025-03-27 16:53:28.741,-1.44,1.0,-1.79,-0.52
2025-03-27 16:53:28.755,-1.4,1.73,-1.35,-0.15
2025-03-27 16:53:28.758,-0.93,-1.15,-1.8,-0.29
2025-03-27 16:53:28.771,1.63,0.27,-0.56,-1.52
2025-03-27 16:53:28.788,-1.37,1.41,-0.03,0.34
2025-03-27 16:53:28.791,-1.28,-0.62,-0.09,0.7
2025-03-27 16:53:28.805,-0.91,-0.69,0.56,0.85
2025-03-27 16:53:28.808,0.29,1.94,1.76,-0.0
2025-03-27 16:53:28.822,1.75,1.57,-1.0,-0.72
2025-03-27 16:53:28.838,0.53,1.49,-0.7,0.09
2025-03-27 16:53:28.841,0.13,1.21,-1.78,1.21
2025-03-27 16:53:28.855,-1.71,-1.96,1.03,1.2
2025-03-27 16:53:28.858,-1.96,-0.96,0.94,0.38
2025-03-27 16:53:28.872,0.92,-0.68,-1.38,-0.36
2025-03-27 16:53:28.888,1.93,-2.0,0.55,0.48
2025-03-27 16:53:28.891,-0.48,1.21,-1.91,0.62
2025-03-27 16:53:28.905,-1.34,0.72,1.64,1.01
2025-03-27 16:53:28.908,1.75,-1.36,-1.72,1.82
2025-03-27 16:53:28.921,-1.87,-0.86,0.68,-1.88
2025-03-27 16:53:28.938,1.53,-1.88,-0.77,0.92
2025-03-27 16:53:28.941,0.77,1.88,1.7,-0.49
2025-03-27 16:53:28.955,1.23,0.44,-1.63,-1.99
2025-03-27 16:53:28.958,-1.75,-1.35,-1.85,1.05
2025-03-27 16:53:28.971,0.33,-1.75,0.41,-0.93
2025-03-27 16:53:28.988,1.54,-1.79,0.2,0.25
2025-03-27 16:53:28.991,-0.09,0.57,-1.1,-1.31
2025-03-27 16:53:29.004,0.57,1.51,-0.52,0.97
2025-03-27 16:53:29.007,-0.44,-1.5,-0.21,1.93
2025-03-27 16:53:29.021,1.84,-1.04,1.69,-0.35
2025-03-27 16:53:29.038,0.77,-0.27,1.18,1.93
2025-03-27 16:53:29.042,1.49,0.94,-1.41,-0.25
2025-03-27 16:53:29.055,-0.99,-1.96,0.63,1.43
2025-03-27 16:53:29.059,-1.75,-0.14,0.79,1.46
2025-03-27 16:53:29.071,0.59,1.59,-1.21,1.05
2025-03-27 16:53:29.088,0.26,-0.33,-0.51,1.05
2025-03-27 16:53:29.091,-1.2,-0.0,0.56,-0.0
2025-03-27 16:53:29.105,1.46,-1.29,-0.69,-1.3
2025-03-27 16:53:29.108,-0.23,0.38,-0.24,0.06
2025-03-27 16:53:29.121,0.63,0.38,1.34,0.73
2025-03-27 16:53:29.138,0.63,0.37,1.48,0.72
2025-03-27 16:53:29.141,-1.59,-1.69,-0.39,1.41
2025-03-27 16:53:29.155,0.53,-1.98,0.58,-1.21
2025-03-27 16:53:29.158,-1.69,-0.26,2.0,-1.26
2025-03-27 16:53:29.171,0.08,-1.47,1.71,1.35
2025-03-27 16:53:29.188,1.93,1.38,-1.4,-1.11
2025-03-27 16:53:29.191,0.17,1.96,-0.32,-0.91
2025-03-27 16:53:29.205,0.74,-0.42,1.76,-1.11
2025-03-27 16:53:29.208,-1.64,0.8,-1.89,0.95
2025-03-27 16:53:29.221,-1.7,0.42,-1.17,0.73
2025-03-27 16:53:29.238,-0.74,-0.85,-0.32,1.92
2025-03-27 16:53:29.241,1.72,-0.51,0.91,0.49
2025-03-27 16:53:29.255,-1.55,-0.6,0.21,0.67
2025-03-27 16:53:29.258,1.28,-1.93,-0.32,-0.56
2025-03-27 16:53:29.271,0.82,-1.48,1.95,1.87
2025-03-27 16:53:29.288,-0.63,1.74,-1.54,0.67
2025-03-27 16:53:29.291,-1.84,-1.52,1.26,-1.08
2025-03-27 16:53:29.306,0.06,-0.76,-1.7,-1.78
2025-03-27 16:53:29.309,-1.98,1.61,0.03,-1.08
2025-03-27 16:53:29.321,-0.56,-0.57,1.26,-0.21
2025-03-27 16:53:29.338,-0.04,-0.4,1.6,-1.26
2025-03-27 16:53:29.341,0.37,-1.88,1.26,-0.91
2025-03-27 16:53:29.354,0.83,-1.41,0.91,-1.08
2025-03-27 16:53:29.357,1.9,1.35,0.56,-1.26
2025-03-27 16:53:29.371,-1.48,-1.92,0.03,-1.08
2025-03-27 16:53:29.388,0.37,-0.73,-0.67,-1.26
2025-03-27 16:53:29.391,0.66,0.63,-0.84,-1.08
2025-03-27 16:53:29.405,0.53,0.85,-1.01,-0.73
2025-03-27 16:53:29.408,0.9,1.73,-1.19,-0.73
2025-03-27 16:53:29.421,1.82,-1.6,-1.19,-0.91
2025-03-27 16:53:29.438,-1.25,-1.38,-1.19,-0.73
2025-03-27 16:53:29.441,-0.84,-0.66,-1.19,-0.91
2025-03-27 16:53:29.455,-0.78,-0.15,-1.36,-0.73
2025-03-27 16:53:29.458,-0.73,-0.11,-1.19,-0.73
2025-03-27 16:53:29.471,-0.06,0.61,-1.01,-0.73
2025-03-27 16:53:29.488,0.01,0.81,-1.19,-0.91
2025-03-27 16:53:29.491,-0.15,0.52,-1.19,-0.91
2025-03-27 16:53:29.505,0.1,0.7,-1.19,-0.73
2025-03-27 16:53:29.507,0.78,1.03,-1.01,-0.91
2025-03-27 16:53:29.521,1.67,1.42,-0.84,-0.73
2025-03-27 16:53:29.538,-2.0,-1.55,-1.19,-0.73
2025-03-27 16:53:29.541,-1.35,-0.81,-1.36,-0.38
2025-03-27 16:53:29.555,-0.31,-1.77,-1.54,-0.56
2025-03-27 16:53:29.557,0.78,0.91,-1.36,-0.56
2025-03-27 16:53:29.571,1.38,-1.4,-1.36,-0.56
2025-03-27 16:53:29.588,1.94,-0.69,-1.36,-0.56
2025-03-27 16:53:29.591,-0.93,0.51,-1.36,-0.56
2025-03-27 16:53:29.605,-0.32,0.21,-1.36,-0.73
2025-03-27 16:53:29.608,0.47,0.25,-1.36,-0.56
2025-03-27 16:53:29.621,1.99,1.18,-1.19,-0.38
2025-03-27 16:53:29.639,-0.83,-1.57,-1.19,-0.56
2025-03-27 16:53:29.642,0.16,-0.84,-1.19,-0.56
2025-03-27 16:53:29.655,1.36,0.89,-1.36,-0.73
2025-03-27 16:53:29.658,1.73,-1.34,-1.01,-0.73
2025-03-27 16:53:29.671,-1.09,-0.44,-1.19,-0.73
2025-03-27 16:53:29.688,-0.34,0.8,-1.19,-0.73
2025-03-27 16:53:29.691,0.98,-1.83,-1.36,-0.56
2025-03-27 16:53:29.706,1.97,-0.94,-1.19,-0.56
2025-03-27 16:53:29.709,-0.79,0.64,-1.36,-0.56
2025-03-27 16:53:29.722,-0.15,-1.64,-1.36,-0.91
2025-03-27 16:53:29.739,0.66,-0.55,-1.36,-0.56
2025-03-27 16:53:29.742,1.05,1.24,-1.19,-0.56
2025-03-27 16:53:29.760,-1.59,-1.46,-1.19,-0.38
2025-03-27 16:53:29.766,-0.47,-0.2,-1.19,-0.73
2025-03-27 16:53:29.769,0.26,1.55,-1.36,-0.91
2025-03-27 16:53:29.788,1.04,-0.16,-1.19,-0.56
2025-03-27 16:53:29.792,-1.4,1.11,-1.36,-0.56
2025-03-27 16:53:29.805,-0.24,-1.29,-1.19,-0.56
2025-03-27 16:53:29.808,1.55,0.64,-1.36,-0.56
2025-03-27 16:53:29.822,-0.75,-1.93,-1.19,-0.38
2025-03-27 16:53:29.839,1.13,-0.49,-1.19,-0.38
2025-03-27 16:53:29.842,-1.14,1.45,-1.19,-0.38
2025-03-27 16:53:29.855,0.62,-1.12,-1.19,-0.56
2025-03-27 16:53:29.858,1.73,0.61,-1.36,-0.73
2025-03-27 16:53:29.871,-1.53,-1.8,-1.19,-0.73
2025-03-27 16:53:29.888,0.01,-0.2,-1.19,-0.73
2025-03-27 16:53:29.892,1.27,1.38,-1.01,-0.91
2025-03-27 16:53:29.905,-1.98,-1.01,-1.36,-0.73
2025-03-27 16:53:29.908,-0.32,0.26,-1.36,-0.38
2025-03-27 16:53:29.921,1.29,-1.77,-1.19,-0.56
2025-03-27 16:53:29.938,-0.83,-0.51,-1.19,-0.38
2025-03-27 16:53:29.941,1.67,0.72,-1.19,-0.56
2025-03-27 16:53:29.955,-0.7,-1.18,-1.19,-0.73
2025-03-27 16:53:29.958,1.28,0.75,-1.01,-0.38
2025-03-27 16:53:29.972,-0.56,-1.45,-1.19,-0.56
2025-03-27 16:53:29.988,0.59,0.51,-1.19,-0.73
2025-03-27 16:53:29.991,1.93,-1.88,-1.36,-0.56
2025-03-27 16:53:30.005,-0.45,-0.44,-1.36,-0.56
2025-03-27 16:53:30.008,0.94,1.18,-1.36,-0.56
2025-03-27 16:53:30.021,-1.4,-1.36,-1.19,-0.56
2025-03-27 16:53:30.038,0.89,0.1,-1.19,-0.38
2025-03-27 16:53:30.041,-1.52,-1.97,-1.19,-0.56
2025-03-27 16:53:30.055,0.15,-0.23,-1.36,-0.73
2025-03-27 16:53:30.058,1.36,1.36,-1.19,-0.73
2025-03-27 16:53:30.071,-0.86,-0.35,-1.36,-0.56
2025-03-27 16:53:30.088,0.76,1.98,-1.36,-0.56
2025-03-27 16:53:30.091,-1.42,-0.73,-1.19,-0.56
2025-03-27 16:53:30.105,0.99,0.86,-1.36,-0.38
2025-03-27 16:53:30.107,-0.91,-1.52,-1.36,-0.38
2025-03-27 16:53:30.121,0.96,-0.4,-1.19,-0.56
2025-03-27 16:53:30.137,-1.74,1.37,-1.19,-0.73
2025-03-27 16:53:30.141,0.24,-0.83,-1.01,-0.56
2025-03-27 16:53:30.156,-1.55,0.45,-1.36,-0.56
2025-03-27 16:53:30.160,0.5,-1.77,-1.19,-0.73
2025-03-27 16:53:30.171,-1.68,0.0,-1.19,-0.73
2025-03-27 16:53:30.189,0.22,1.29,-1.19,-0.73
2025-03-27 16:53:30.193,-1.7,-0.42,-1.36,-0.38
2025-03-27 16:53:30.197,0.53,1.91,-1.19,-0.38
2025-03-27 16:53:30.223,-1.55,-0.66,-1.19,-0.73
2025-03-27 16:53:30.227,0.8,0.94,-1.19,-0.73
2025-03-27 16:53:30.231,-0.85,-1.48,-1.19,-0.73
2025-03-27 16:53:30.239,1.01,-0.2,-1.19,-0.56
2025-03-27 16:53:30.256,-1.12,-1.89,-1.01,-0.56
2025-03-27 16:53:30.260,0.45,-0.43,-1.36,-0.73
2025-03-27 16:53:30.271,-1.22,1.02,-1.36,-0.38
2025-03-27 16:53:30.287,1.73,-1.39,-1.36,-0.38
2025-03-27 16:53:30.291,0.46,0.23,-0.84,-0.56
2025-03-27 16:53:30.304,-1.27,-1.96,-1.19,-0.38
2025-03-27 16:53:30.308,0.9,-0.15,-1.36,-0.56
2025-03-27 16:53:30.321,-0.78,1.8,-1.36,-0.38
2025-03-27 16:53:30.337,1.84,-0.59,-1.36,-0.56
2025-03-27 16:53:30.341,-0.62,1.51,-1.19,-0.73
2025-03-27 16:53:30.354,1.75,-0.76,-1.54,-0.56
2025-03-27 16:53:30.357,-0.65,0.68,-1.36,-0.56
2025-03-27 16:53:30.371,1.17,-1.39,-1.71,-0.38
2025-03-27 16:53:30.388,-0.78,-0.27,-1.54,-0.38
2025-03-27 16:53:30.391,1.82,1.36,-0.84,-0.73
2025-03-27 16:53:30.404,-0.24,-1.0,-1.71,-0.21
2025-03-27 16:53:30.408,-1.76,0.08,1.76,-0.21
2025-03-27 16:53:30.423,-0.08,1.26,-0.49,-0.56
2025-03-27 16:53:30.439,-1.17,-1.59,-0.67,-0.56
2025-03-27 16:53:30.444,0.96,-1.53,-1.54,-0.73
2025-03-27 16:53:30.455,-0.62,-1.01,-1.89,-0.56
2025-03-27 16:53:30.460,-1.68,0.45,-1.01,-0.73
2025-03-27 16:53:30.472,1.03,1.4,-1.19,-0.38
2025-03-27 16:53:30.489,-0.3,-1.53,-1.54,-0.56
2025-03-27 16:53:30.494,-1.39,0.13,-1.19,-0.38
2025-03-27 16:53:30.499,1.12,1.3,-0.67,-0.38
2025-03-27 16:53:30.522,-0.0,-1.43,-1.19,-0.56
2025-03-27 16:53:30.526,-1.37,0.15,-1.89,-0.56
2025-03-27 16:53:30.531,1.54,1.8,-1.19,-0.56
2025-03-27 16:53:30.538,0.43,-0.85,-0.67,-0.56
2025-03-27 16:53:30.554,-1.14,0.77,-1.36,-0.56
2025-03-27 16:53:30.558,-1.79,-1.98,-1.36,-0.38
2025-03-27 16:53:30.571,1.24,-0.67,-1.19,-0.56
2025-03-27 16:53:30.589,0.12,1.25,-1.01,-0.91
2025-03-27 16:53:30.594,-1.62,-1.16,-1.54,-0.56
2025-03-27 16:53:30.609,0.42,0.62,-1.19,-0.56
2025-03-27 16:53:30.616,-1.1,-1.07,-1.19,-0.73
2025-03-27 16:53:30.625,1.21,0.39,-1.19,-0.73
2025-03-27 16:53:30.633,0.06,1.65,-1.71,-0.56
2025-03-27 16:53:30.644,-1.48,-0.57,-1.19,-0.73
2025-03-27 16:53:30.660,1.87,0.9,-1.01,-0.56
2025-03-27 16:53:30.667,-0.04,-1.44,-1.36,-0.38
2025-03-27 16:53:30.676,-1.6,0.68,-1.89,-0.21
2025-03-27 16:53:30.682,1.25,-1.54,-0.84,-1.08
2025-03-27 16:53:30.689,0.56,0.12,-0.49,-0.73
2025-03-27 16:53:30.705,-0.67,-1.61,-1.54,-0.38
2025-03-27 16:53:30.708,1.54,0.16,-1.89,-0.38
2025-03-27 16:53:30.721,0.15,1.77,-1.19,-0.56
2025-03-27 16:53:30.738,-0.89,-0.09,-0.84,-0.73
2025-03-27 16:53:30.741,-1.72,1.52,-1.54,-0.38
2025-03-27 16:53:30.755,1.22,-0.53,-1.71,-0.38
2025-03-27 16:53:30.758,-0.05,1.81,-0.84,-0.73
2025-03-27 16:53:30.771,-0.71,-0.06,-1.01,-0.73
2025-03-27 16:53:30.788,1.44,1.69,-1.71,-0.56
2025-03-27 16:53:30.793,0.2,-0.21,-1.71,-0.56
2025-03-27 16:53:30.805,-0.28,1.46,-0.84,-0.56
2025-03-27 16:53:30.808,-1.39,-0.55,-1.01,-0.56
2025-03-27 16:53:30.821,1.06,1.38,-1.54,-0.56
2025-03-27 16:53:30.838,0.25,-1.22,-1.54,-0.56
2025-03-27 16:53:30.841,-0.65,0.26,-1.01,-0.56
2025-03-27 16:53:30.855,-1.6,-1.62,-1.36,-0.73
2025-03-27 16:53:30.858,1.25,-0.01,-1.54,-0.38
2025-03-27 16:53:30.872,0.56,1.62,-1.19,-0.56
2025-03-27 16:53:30.889,-0.75,-0.39,-1.19,-0.56
2025-03-27 16:53:30.894,-1.71,1.06,-1.54,-0.56
2025-03-27 16:53:30.906,1.47,-1.32,-1.54,-0.38
2025-03-27 16:53:30.910,0.44,0.82,-1.19,-0.56
2025-03-27 16:53:30.923,-0.69,-1.54,-1.54,-0.38
2025-03-27 16:53:30.938,-1.58,0.09,-1.89,-0.38
2025-03-27 16:53:30.942,1.58,1.88,-1.19,-0.56
2025-03-27 16:53:30.957,1.15,-0.6,-0.14,-0.73
2025-03-27 16:53:30.961,0.26,0.83,-1.36,-0.38
2025-03-27 16:53:30.973,-0.44,-1.27,-1.89,-0.21
2025-03-27 16:53:30.990,-1.25,-0.16,-1.36,-0.73
2025-03-27 16:53:30.995,1.66,1.25,-1.01,-0.38
2025-03-27 16:53:31.006,0.46,-0.92,-1.36,-0.21
2025-03-27 16:53:31.011,-0.78,0.65,1.94,-0.56
2025-03-27 16:53:31.022,-1.73,-1.86,-1.01,-0.56
2025-03-27 16:53:31.040,-1.8,-0.22,-1.19,-0.38
2025-03-27 16:53:31.044,0.65,1.29,-1.54,-0.56
2025-03-27 16:53:31.057,-1.07,-1.07,-1.54,-0.56
2025-03-27 16:53:31.061,1.55,0.94,-1.54,-0.56
2025-03-27 16:53:31.073,0.74,-1.76,1.59,-0.03
2025-03-27 16:53:31.090,-0.27,-0.1,-1.01,-0.73
2025-03-27 16:53:31.094,-1.49,1.77,-1.36,-0.21
2025-03-27 16:53:31.106,1.93,-0.73,-1.54,-0.21
2025-03-27 16:53:31.111,1.27,0.53,-1.89,-0.56
2025-03-27 16:53:31.125,0.19,-1.62,-1.19,-0.38
2025-03-27 16:53:31.130,-0.23,-0.64,-1.19,-0.73
2025-03-27 16:53:31.141,-1.83,0.46,-1.71,-0.38
2025-03-27 16:53:31.156,0.77,-1.58,-1.89,-0.56
2025-03-27 16:53:31.160,-0.63,-0.3,-1.36,-0.73
2025-03-27 16:53:31.172,-1.94,1.32,-1.36,-0.73
2025-03-27 16:53:31.189,1.4,-0.55,-1.19,-0.73
2025-03-27 16:53:31.194,0.01,0.98,-1.71,-0.38
2025-03-27 16:53:31.206,-0.83,-1.36,-1.54,-0.21
2025-03-27 16:53:31.211,-1.17,0.84,-1.19,-0.38
2025-03-27 16:53:31.224,-1.6,-1.48,-1.01,-0.38
2025-03-27 16:53:31.239,1.33,0.15,-1.54,-0.38
2025-03-27 16:53:31.242,-0.02,-1.91,-1.71,-0.73
2025-03-27 16:53:31.255,-0.68,-0.29,-1.36,-0.56
2025-03-27 16:53:31.271,-1.69,1.59,-1.01,-0.56
2025-03-27 16:53:31.275,1.36,-0.6,-1.36,-0.38
2025-03-27 16:53:31.288,0.35,1.06,-1.54,-0.38
2025-03-27 16:53:31.291,0.01,-1.29,-1.54,-0.56
2025-03-27 16:53:31.305,-0.76,0.77,-0.84,-0.38
2025-03-27 16:53:31.321,-1.19,-1.74,-1.36,-0.38
2025-03-27 16:53:31.325,-1.97,0.24,-1.19,-0.56
2025-03-27 16:53:31.338,1.71,-1.43,-1.01,-0.56
2025-03-27 16:53:31.341,0.99,0.06,-1.01,-0.56
2025-03-27 16:53:31.355,0.24,-1.97,-1.01,-0.56
2025-03-27 16:53:31.372,-0.21,0.01,-1.19,-0.38
2025-03-27 16:53:31.375,-1.23,1.31,-1.36,-0.73
2025-03-27 16:53:31.390,-1.72,-0.93,-1.19,-0.73
2025-03-27 16:53:31.395,1.53,0.87,-1.19,-0.56
2025-03-27 16:53:31.406,-0.18,-1.64,-1.19,-0.73
2025-03-27 16:53:31.411,-1.0,0.33,-1.19,-0.56
2025-03-27 16:53:31.423,1.91,-1.18,-1.36,-0.73
2025-03-27 16:53:31.440,0.89,0.85,-1.19,-0.38
2025-03-27 16:53:31.444,0.46,-0.96,-1.01,-0.73
2025-03-27 16:53:31.457,-0.47,1.19,-1.19,-0.56
2025-03-27 16:53:31.461,-0.98,-1.0,-1.36,-0.73
2025-03-27 16:53:31.473,-0.96,0.66,-1.01,-0.38
2025-03-27 16:53:31.490,-0.88,-1.21,-1.71,-0.38
2025-03-27 16:53:31.494,-1.36,0.25,-1.54,-0.56
2025-03-27 16:53:31.507,-1.26,1.88,-1.54,-0.21
2025-03-27 16:53:31.511,1.87,-0.28,-1.36,-0.38
2025-03-27 16:53:31.523,0.57,1.54,-1.54,-0.73
2025-03-27 16:53:31.538,-0.44,-0.66,-1.36,-0.38
2025-03-27 16:53:31.542,-1.04,1.19,-1.19,-0.73
2025-03-27 16:53:31.555,1.79,-1.36,-1.54,-0.38
2025-03-27 16:53:31.571,1.29,0.44,-1.36,-0.73
2025-03-27 16:53:31.575,0.14,-1.25,-1.36,-0.56
2025-03-27 16:53:31.588,0.69,0.3,-0.84,-0.73
2025-03-27 16:53:31.591,-0.77,-1.69,-1.36,-0.38
2025-03-27 16:53:31.609,-1.2,0.73,-1.54,-0.56
2025-03-27 16:53:31.615,1.06,-1.82,-1.71,-0.38
2025-03-27 16:53:31.624,1.5,0.05,-1.19,-0.56
2025-03-27 16:53:31.638,1.03,-1.76,-1.19,-0.56
2025-03-27 16:53:31.641,-0.44,-0.06,-1.19,-0.73
2025-03-27 16:53:31.654,-1.12,1.4,-1.36,-0.38
2025-03-27 16:53:31.671,-1.91,-0.25,-1.19,-0.56
2025-03-27 16:53:31.674,1.49,1.09,-1.54,-0.38
2025-03-27 16:53:31.687,-0.8,-0.23,0.02,-1.41
2025-03-27 16:53:31.691,-0.42,0.28,1.41,1.01
2025-03-27 16:53:31.705,-0.88,1.15,1.94,-0.21
2025-03-27 16:53:31.721,-1.64,1.1,-1.54,-0.21
2025-03-27 16:53:31.724,-1.36,-1.96,-1.71,0.32
2025-03-27 16:53:31.738,1.78,0.21,-1.71,0.32
2025-03-27 16:53:31.741,-1.38,-0.07,-1.01,0.14
2025-03-27 16:53:31.755,-0.66,-1.9,0.56,-0.73
2025-03-27 16:53:31.771,1.31,-0.68,0.38,-1.43
2025-03-27 16:53:31.775,1.43,-0.61,0.38,-0.91
2025-03-27 16:53:31.788,1.61,-0.7,0.91,-0.91
2025-03-27 16:53:31.791,1.63,0.15,1.26,-1.6
2025-03-27 16:53:31.805,1.76,-0.73,1.6,-1.43
2025-03-27 16:53:31.822,1.86,1.95,1.78,0.82
2025-03-27 16:53:31.825,1.13,0.62,-0.32,-0.03
2025-03-27 16:53:31.838,-0.03,0.4,-1.36,-0.73
2025-03-27 16:53:31.842,1.66,-0.27,-1.71,-0.38
2025-03-27 16:53:31.854,-1.23,-0.27,-1.19,-0.56
2025-03-27 16:53:31.871,0.92,1.01,-1.19,-0.91
2025-03-27 16:53:31.876,-1.37,-1.82,-0.84,-0.91
2025-03-27 16:53:31.880,1.88,-0.73,-0.49,-1.08
2025-03-27 16:53:31.907,0.44,1.1,-1.19,-0.56
2025-03-27 16:53:31.912,-1.35,-1.11,-1.54,-0.38
2025-03-27 16:53:31.917,-1.81,0.02,-1.54,-0.56
2025-03-27 16:53:31.922,0.6,1.84,-0.84,-0.56
2025-03-27 16:53:31.938,-0.38,-0.02,-1.01,-0.91
2025-03-27 16:53:31.941,1.29,1.83,-1.19,-0.73
2025-03-27 16:53:31.955,0.97,-0.25,-1.36,-0.56
2025-03-27 16:53:31.971,-0.48,1.41,-0.84,-0.73
2025-03-27 16:53:31.975,-1.97,-1.3,-0.84,-1.08
2025-03-27 16:53:31.990,0.35,0.82,-1.19,-0.73
2025-03-27 16:53:31.995,-0.57,-1.22,-1.19,-0.56
2025-03-27 16:53:32.000,1.76,0.6,-1.19,-0.56
2025-03-27 16:53:32.023,0.56,-1.38,-1.19,-0.56
2025-03-27 16:53:32.027,-1.13,0.82,-1.36,-0.73
2025-03-27 16:53:32.031,1.67,-1.76,-1.36,-0.73
2025-03-27 16:53:32.055,0.19,0.58,-1.19,-0.56
2025-03-27 16:53:32.058,-0.91,-1.26,-0.84,-0.73
2025-03-27 16:53:32.061,1.95,0.56,-0.84,-0.91
2025-03-27 16:53:32.071,0.11,-0.95,-1.36,-0.56
2025-03-27 16:53:32.088,-0.87,1.33,-1.54,-0.73
2025-03-27 16:53:32.091,1.8,-1.24,-1.71,-0.38
2025-03-27 16:53:32.105,1.6,0.63,-1.01,-0.38
2025-03-27 16:53:32.121,0.22,-1.52,-1.36,-0.73
2025-03-27 16:53:32.124,-0.9,-0.25,-1.36,-0.38
2025-03-27 16:53:32.138,-1.65,1.51,1.06,0.14
2025-03-27 16:53:32.142,1.85,-0.52,-1.19,-0.56
2025-03-27 16:53:32.155,1.23,1.15,-0.49,-1.08
2025-03-27 16:53:32.171,-0.55,-0.72,-0.84,-0.91
2025-03-27 16:53:32.174,-1.46,0.76,0.89,-0.03
