Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:53:06.474,0.5,-1.21,1.28,0.46
2025-03-27 16:53:06.478,0.5,-1.21,1.82,0.5
2025-03-27 16:53:06.489,0.5,-1.21,1.41,1.06
2025-03-27 16:53:06.505,0.5,-1.21,-0.32,-0.71
2025-03-27 16:53:06.510,0.5,-1.21,1.41,-1.83
2025-03-27 16:53:06.522,0.5,-1.21,-1.01,-0.77
2025-03-27 16:53:06.539,0.5,-1.21,0.27,-0.38
2025-03-27 16:53:06.543,0.5,-1.21,-1.97,-0.82
2025-03-27 16:53:06.547,0.5,-1.21,0.59,-0.21
2025-03-27 16:53:06.573,0.5,-1.21,0.02,-0.57
2025-03-27 16:53:06.577,0.5,-1.21,-0.27,-1.79
2025-03-27 16:53:06.582,0.5,-1.21,-0.79,-1.39
2025-03-27 16:53:06.590,0.5,-1.21,1.75,-0.01
2025-03-27 16:53:06.606,0.5,-1.21,-0.57,-0.78
2025-03-27 16:53:06.610,0.5,-1.21,-1.8,0.61
2025-03-27 16:53:06.622,0.5,-1.21,1.03,0.01
2025-03-27 16:53:06.639,0.5,-1.21,1.82,1.23
2025-03-27 16:53:06.643,0.5,-1.21,1.02,1.09
2025-03-27 16:53:06.648,0.5,-1.21,0.8,0.8
2025-03-27 16:53:06.672,0.5,-1.21,1.51,-0.9
2025-03-27 16:53:06.676,0.5,-1.21,-0.47,-0.63
2025-03-27 16:53:06.681,0.5,-1.21,-1.63,1.38
2025-03-27 16:53:06.690,0.5,-1.21,-1.48,-0.71
2025-03-27 16:53:06.706,0.5,-1.21,0.44,-0.05
2025-03-27 16:53:06.711,0.5,-1.21,-0.45,-0.06
2025-03-27 16:53:06.722,0.5,-1.21,1.6,1.64
2025-03-27 16:53:06.739,0.5,-1.21,1.49,1.84
2025-03-27 16:53:06.743,0.5,-1.21,1.74,0.94
2025-03-27 16:53:06.747,0.5,-1.21,-0.72,0.68
2025-03-27 16:53:06.772,0.5,-1.21,1.43,1.56
2025-03-27 16:53:06.777,0.5,-1.21,0.44,1.9
2025-03-27 16:53:06.781,0.5,-1.21,-0.14,-0.78
2025-03-27 16:53:06.789,0.5,-1.21,-0.66,1.4
2025-03-27 16:53:06.806,0.5,-1.21,-1.13,-0.13
2025-03-27 16:53:06.810,0.5,-1.21,-1.59,1.9
2025-03-27 16:53:06.822,0.5,-1.21,1.89,0.25
2025-03-27 16:53:06.839,0.5,-1.21,1.4,-0.8
2025-03-27 16:53:06.843,0.5,-1.21,0.95,1.94
2025-03-27 16:53:06.855,0.5,-1.21,0.42,0.79
2025-03-27 16:53:06.860,0.5,-1.21,-0.12,-0.53
2025-03-27 16:53:06.873,0.5,-1.21,-0.7,-1.06
2025-03-27 16:53:06.889,0.5,-1.21,-1.29,-1.69
2025-03-27 16:53:06.893,0.5,-1.21,-1.83,1.41
2025-03-27 16:53:06.897,0.5,-1.21,1.57,0.09
2025-03-27 16:53:06.922,0.5,-1.21,0.95,-0.87
2025-03-27 16:53:06.926,0.5,-1.21,0.38,-1.56
2025-03-27 16:53:06.931,0.5,-1.21,-0.21,1.44
2025-03-27 16:53:06.939,0.5,-1.21,-0.79,0.66
2025-03-27 16:53:06.955,0.5,-1.21,-1.31,-0.25
2025-03-27 16:53:06.960,0.5,-1.21,-1.77,-1.4
2025-03-27 16:53:06.973,0.5,-1.21,1.96,1.5
2025-03-27 16:53:06.990,0.5,-1.21,-1.99,0.88
2025-03-27 16:53:06.993,0.5,-1.21,-0.61,-1.63
2025-03-27 16:53:07.008,0.5,-1.21,1.4,1.65
2025-03-27 16:53:07.013,0.5,-1.21,-0.9,0.23
2025-03-27 16:53:07.022,0.5,-1.21,-0.05,-1.17
2025-03-27 16:53:07.039,0.5,-1.21,0.53,-0.09
2025-03-27 16:53:07.044,0.5,-1.21,0.93,-0.17
2025-03-27 16:53:07.056,0.5,-1.21,-1.61,1.16
2025-03-27 16:53:07.060,0.5,-1.21,0.68,-0.22
2025-03-27 16:53:07.072,0.5,-1.21,-1.82,-0.68
2025-03-27 16:53:07.089,0.5,-1.21,-1.53,1.65
2025-03-27 16:53:07.093,0.5,-1.21,-1.85,0.47
2025-03-27 16:53:07.106,0.5,-1.21,1.78,-1.51
2025-03-27 16:53:07.110,0.5,-1.21,1.47,-0.06
2025-03-27 16:53:07.122,0.5,-1.21,1.59,0.73
2025-03-27 16:53:07.139,0.5,-1.21,1.76,-1.66
2025-03-27 16:53:07.143,0.5,-1.21,1.53,0.39
2025-03-27 16:53:07.156,0.5,-1.21,1.09,-1.56
2025-03-27 16:53:07.160,0.5,-1.21,0.72,-0.31
2025-03-27 16:53:07.172,0.5,-1.21,0.28,0.46
2025-03-27 16:53:07.189,0.5,-1.21,-0.16,1.84
2025-03-27 16:53:07.193,0.5,-1.21,-0.58,-1.22
2025-03-27 16:53:07.198,0.5,-1.21,-0.99,-0.43
2025-03-27 16:53:07.222,0.5,-1.21,-1.4,0.36
2025-03-27 16:53:07.227,0.5,-1.21,-1.8,1.16
2025-03-27 16:53:07.230,0.5,-1.21,1.76,1.97
2025-03-27 16:53:07.239,0.5,-1.21,1.35,-1.64
2025-03-27 16:53:07.256,0.5,-1.21,0.95,-1.07
2025-03-27 16:53:07.260,0.5,-1.21,0.57,-0.46
2025-03-27 16:53:07.272,0.5,-1.21,0.17,0.45
2025-03-27 16:53:07.289,0.5,-1.21,-0.22,1.31
2025-03-27 16:53:07.293,0.5,-1.21,-0.64,-1.9
2025-03-27 16:53:07.306,0.5,-1.21,-1.08,-1.3
2025-03-27 16:53:07.310,0.5,-1.21,-1.49,-0.23
2025-03-27 16:53:07.322,0.5,-1.21,-1.93,0.6
2025-03-27 16:53:07.339,0.5,-1.21,1.61,0.89
2025-03-27 16:53:07.343,0.5,-1.21,1.28,0.46
2025-03-27 16:53:07.356,0.5,-1.21,0.92,0.33
2025-03-27 16:53:07.360,0.5,-1.21,0.53,0.2
2025-03-27 16:53:07.373,0.5,-1.21,0.2,0.02
2025-03-27 16:53:07.389,0.5,-1.21,-0.21,0.06
2025-03-27 16:53:07.394,0.5,-1.21,-0.62,-0.39
2025-03-27 16:53:07.405,0.5,-1.21,-0.93,-1.18
2025-03-27 16:53:07.410,0.5,-1.21,-1.25,-1.91
2025-03-27 16:53:07.422,0.5,-1.21,-1.59,1.25
2025-03-27 16:53:07.439,0.5,-1.21,-1.96,0.52
2025-03-27 16:53:07.443,0.5,-1.21,0.28,-0.24
2025-03-27 16:53:07.456,0.5,-1.21,0.6,-1.14
2025-03-27 16:53:07.460,0.5,-1.21,1.83,-0.11
2025-03-27 16:53:07.472,0.5,-1.21,1.85,1.85
2025-03-27 16:53:07.489,0.5,-1.21,1.52,1.72
2025-03-27 16:53:07.493,0.5,-1.21,1.25,0.34
2025-03-27 16:53:07.506,0.5,-1.21,-0.32,-1.47
2025-03-27 16:53:07.510,0.5,-1.21,0.96,0.7
2025-03-27 16:53:07.523,0.5,-1.21,-0.71,-0.86
2025-03-27 16:53:07.539,0.5,-1.21,-0.45,-0.2
2025-03-27 16:53:07.544,0.5,-1.21,0.79,-1.2
2025-03-27 16:53:07.556,0.5,-1.21,1.93,0.22
2025-03-27 16:53:07.560,0.5,-1.21,0.12,0.97
2025-03-27 16:53:07.573,0.5,-1.21,-1.83,0.25
2025-03-27 16:53:07.589,0.5,-1.21,1.89,-0.54
2025-03-27 16:53:07.593,0.5,-1.21,-0.21,0.57
2025-03-27 16:53:07.605,0.5,-1.21,-1.13,1.7
2025-03-27 16:53:07.610,0.5,-1.21,-1.98,0.63
2025-03-27 16:53:07.622,0.5,-1.21,1.41,1.62
2025-03-27 16:53:07.639,0.5,-1.21,-1.66,0.61
2025-03-27 16:53:07.643,0.5,-1.21,-1.9,1.35
2025-03-27 16:53:07.656,0.5,-1.21,-1.07,0.91
2025-03-27 16:53:07.660,0.5,-1.21,-0.73,0.8
2025-03-27 16:53:07.672,0.5,-1.21,-0.02,0.19
2025-03-27 16:53:07.689,0.5,-1.21,-0.51,-0.49
2025-03-27 16:53:07.694,0.5,-1.21,1.1,1.8
2025-03-27 16:53:07.706,0.5,-1.21,1.42,-0.68
2025-03-27 16:53:07.710,0.5,-1.21,-1.08,1.41
2025-03-27 16:53:07.722,0.5,-1.21,1.73,0.29
2025-03-27 16:53:07.739,0.5,-1.21,1.13,-0.89
2025-03-27 16:53:07.743,0.5,-1.21,0.32,-1.91
2025-03-27 16:53:07.756,0.5,-1.21,-0.68,0.8
2025-03-27 16:53:07.760,0.5,-1.21,0.9,-1.41
2025-03-27 16:53:07.773,0.5,-1.21,-1.04,0.68
2025-03-27 16:53:07.789,0.5,-1.21,1.17,-0.02
2025-03-27 16:53:07.793,0.5,-1.21,-0.55,0.98
2025-03-27 16:53:07.806,0.5,-1.21,1.21,0.49
2025-03-27 16:53:07.810,0.5,-1.21,-1.36,-1.18
2025-03-27 16:53:07.822,0.5,-1.21,1.3,-1.8
2025-03-27 16:53:07.840,0.5,-1.21,1.81,-0.91
2025-03-27 16:53:07.843,0.5,-1.21,-1.25,1.14
2025-03-27 16:53:07.855,0.5,-1.21,-0.2,1.62
2025-03-27 16:53:07.860,0.5,-1.21,-0.19,1.12
2025-03-27 16:53:07.872,0.5,-1.21,0.92,1.64
2025-03-27 16:53:07.889,0.5,-1.21,0.94,0.28
2025-03-27 16:53:07.893,0.5,-1.21,1.11,0.63
2025-03-27 16:53:07.906,0.5,-1.21,-1.56,-1.35
2025-03-27 16:53:07.910,0.5,-1.21,1.95,-1.91
2025-03-27 16:53:07.922,0.5,-1.21,-1.74,1.36
2025-03-27 16:53:07.939,0.5,-1.21,0.6,-1.34
2025-03-27 16:53:07.944,0.5,-1.21,-0.49,0.94
2025-03-27 16:53:07.956,0.5,-1.21,1.14,1.09
2025-03-27 16:53:07.960,0.5,-1.21,1.61,-1.26
2025-03-27 16:53:07.973,0.5,-1.21,-0.52,0.12
2025-03-27 16:53:07.989,0.5,-1.21,-0.77,1.19
2025-03-27 16:53:07.993,0.5,-1.21,0.75,-0.44
2025-03-27 16:53:08.006,0.5,-1.21,0.83,1.98
2025-03-27 16:53:08.010,0.5,-1.21,-1.82,1.56
2025-03-27 16:53:08.022,0.5,-1.21,-1.36,-0.61
2025-03-27 16:53:08.039,0.5,-1.21,0.71,-0.3
2025-03-27 16:53:08.043,0.5,-1.21,-1.36,0.97
2025-03-27 16:53:08.056,0.5,-1.21,0.93,-0.67
2025-03-27 16:53:08.060,0.5,-1.21,0.88,-1.47
2025-03-27 16:53:08.073,0.5,-1.21,1.16,1.83
2025-03-27 16:53:08.089,0.5,-1.21,-1.83,-0.96
2025-03-27 16:53:08.093,0.5,-1.21,1.48,0.69
2025-03-27 16:53:08.106,0.5,-1.21,-0.86,-0.2
2025-03-27 16:53:08.110,0.5,-1.21,-1.8,-0.22
2025-03-27 16:53:08.122,0.5,-1.21,1.71,-0.54
2025-03-27 16:53:08.139,0.5,-1.21,1.22,-1.36
