t,w,x,y,z,ax,ay,az
7,0.98,-0.21,-0.01,0,0,-0.29,0.92
7,0.97,-0.23,-0.02,0,-0.01,-0.32,0.92
7,0.97,-0.24,-0.02,0,-0.01,-0.35,0.91
8,0.97,-0.25,-0.03,0,0,-0.38,0.88
7,0.96,-0.27,-0.03,-0,0.02,-0.41,0.85
7,0.96,-0.28,-0.02,-0,0.03,-0.45,0.82
7,0.95,-0.3,-0.02,-0,0.02,-0.48,0.81
9,0.95,-0.31,-0.02,-0.01,0.02,-0.48,0.81
7,0.94,-0.33,-0.02,-0.01,0.04,-0.49,0.81
7,0.94,-0.34,-0.02,-0.01,0.05,-0.48,0.81
7,0.93,-0.36,-0.02,-0.01,0.07,-0.47,0.79
8,0.93,-0.37,-0.03,-0.01,0.07,-0.47,0.78
7,0.92,-0.38,-0.03,-0.01,0.07,-0.5,0.77
7,0.92,-0.4,-0.04,-0.01,0.07,-0.54,0.75
7,0.91,-0.41,-0.04,-0.01,0.07,-0.59,0.73
8,0.91,-0.42,-0.04,-0.01,0.07,-0.63,0.69
8,0.9,-0.43,-0.05,-0.01,0.08,-0.64,0.64
7,0.89,-0.45,-0.05,-0.01,0.09,-0.65,0.6
7,0.89,-0.46,-0.05,-0.01,0.11,-0.65,0.57
7,0.88,-0.48,-0.06,-0.01,0.13,-0.65,0.54
9,0.87,-0.49,-0.06,-0.01,0.14,-0.64,0.53
7,0.86,-0.5,-0.06,-0.01,0.14,-0.64,0.52
7,0.86,-0.51,-0.06,-0.01,0.12,-0.67,0.5
7,0.85,-0.53,-0.06,-0.01,0.1,-0.71,0.48
9,0.84,-0.54,-0.06,-0.01,0.08,-0.76,0.44
7,0.83,-0.55,-0.06,-0.01,0.06,-0.82,0.41
7,0.82,-0.57,-0.06,-0.02,0.05,-0.86,0.39
7,0.81,-0.58,-0.06,-0.02,0.05,-0.89,0.38
8,0.8,-0.6,-0.06,-0.02,0.07,-0.88,0.37
8,0.79,-0.61,-0.06,-0.02,0.09,-0.86,0.36
7,0.78,-0.63,-0.06,-0.02,0.12,-0.83,0.34
7,0.76,-0.64,-0.07,-0.02,0.16,-0.79,0.32
7,0.75,-0.66,-0.07,-0.02,0.19,-0.76,0.3
8,0.74,-0.67,-0.07,-0.02,0.21,-0.75,0.27
7,0.72,-0.68,-0.08,-0.02,0.2,-0.79,0.22
7,0.71,-0.7,-0.08,-0.02,0.18,-0.85,0.18
7,0.7,-0.71,-0.08,-0.02,0.15,-0.92,0.12
9,0.68,-0.72,-0.08,-0.02,0.13,-0.98,0.06
7,0.67,-0.74,-0.09,-0.02,0.12,-0.99,0.01
7,0.66,-0.75,-0.09,-0.02,0.12,-0.96,-0.02
7,0.64,-0.76,-0.09,-0.01,0.14,-0.91,-0.04
8,0.63,-0.77,-0.09,-0.01,0.15,-0.85,-0.06
8,0.61,-0.79,-0.09,-0.01,0.15,-0.79,-0.07
7,0.6,-0.8,-0.1,-0,0.15,-0.76,-0.09
7,0.58,-0.81,-0.1,0,0.15,-0.76,-0.13
8,0.57,-0.82,-0.1,0,0.14,-0.79,-0.17
8,0.55,-0.83,-0.1,-0,0.15,-0.84,-0.23
7,0.54,-0.84,-0.1,-0,0.14,-0.89,-0.3
7,0.52,-0.85,-0.1,-0.01,0.12,-0.93,-0.36
7,0.51,-0.86,-0.1,-0.01,0.09,-0.94,-0.4
7,0.49,-0.87,-0.1,-0.01,0.07,-0.92,-0.43
7,0.47,-0.88,-0.11,-0,0.05,-0.86,-0.45
7,0.45,-0.88,-0.11,0.01,0.04,-0.77,-0.46
7,0.43,-0.89,-0.12,0.01,0.05,-0.67,-0.48
8,0.41,-0.9,-0.12,0.02,0.07,-0.59,-0.51
8,0.4,-0.91,-0.13,0.02,0.1,-0.56,-0.55
7,0.38,-0.92,-0.13,0.03,0.12,-0.59,-0.59
7,0.36,-0.92,-0.13,0.02,0.12,-0.64,-0.65
8,0.35,-0.93,-0.13,0.02,0.11,-0.67,-0.69
8,0.33,-0.93,-0.14,0.01,0.1,-0.67,-0.74
7,0.32,-0.94,-0.14,0.01,0.04,-0.62,-0.78
7,0.3,-0.94,-0.14,0.01,0,-0.59,-0.81
8,0.28,-0.95,-0.14,0.01,-0.02,-0.55,-0.82
7,0.26,-0.95,-0.14,0.01,-0.03,-0.5,-0.82
7,0.24,-0.96,-0.14,0.01,-0.02,-0.46,-0.8
7,0.22,-0.96,-0.15,0.02,0,-0.46,-0.8
7,0.2,-0.97,-0.15,0.02,0.04,-0.45,-0.81
7,0.19,-0.97,-0.16,0.03,0.09,-0.41,-0.83
8,0.17,-0.97,-0.16,0.03,0.14,-0.34,-0.86
7,0.15,-0.98,-0.16,0.03,0.15,-0.26,-0.88
7,0.13,-0.98,-0.16,0.03,0.13,-0.19,-0.9
8,0.11,-0.98,-0.16,0.03,0.09,-0.15,-0.91
8,0.09,-0.98,-0.16,0.03,0.04,-0.13,-0.93
7,0.07,-0.99,-0.15,0.03,-0.01,-0.11,-0.95
7,0.05,-0.99,-0.15,0.03,-0.06,-0.1,-0.95
8,0.03,-0.99,-0.15,0.03,-0.1,-0.09,-0.96
8,0.01,-0.99,-0.15,0.03,-0.12,-0.08,-0.97
7,-0.01,-0.99,-0.15,0.03,-0.12,-0.06,-1
7,-0.03,-0.99,-0.15,0.04,-0.12,-0.02,-1.04
8,-0.05,-0.99,-0.15,0.04,-0.09,0.04,-1.06
7,-0.07,-0.99,-0.15,0.04,-0.06,0.1,-1.06
8,-0.09,-0.98,-0.15,0.04,-0.03,0.15,-1.05
7,-0.11,-0.98,-0.15,0.04,-0.03,0.17,-1.04
7,-0.13,-0.98,-0.15,0.04,-0.03,0.18,-1.03
7,-0.14,-0.98,-0.15,0.03,-0.05,0.17,-1.02
8,-0.16,-0.98,-0.15,0.03,-0.07,0.18,-1.01
7,-0.17,-0.97,-0.14,0.03,-0.09,0.19,-1
7,-0.19,-0.97,-0.14,0.02,-0.11,0.22,-0.99
8,-0.21,-0.97,-0.14,0.02,-0.12,0.26,-0.97
7,-0.22,-0.96,-0.15,0.02,-0.12,0.32,-0.94
7,-0.24,-0.96,-0.15,0.02,-0.12,0.38,-0.92
7,-0.26,-0.96,-0.15,0.01,-0.12,0.43,-0.91
8,-0.28,-0.95,-0.15,0.01,-0.12,0.48,-0.9
7,-0.29,-0.95,-0.15,0.01,-0.13,0.5,-0.9
8,-0.31,-0.94,-0.14,0.01,-0.13,0.53,-0.91
7,-0.33,-0.93,-0.14,0.02,-0.12,0.54,-0.92
7,-0.34,-0.93,-0.14,0.02,-0.11,0.56,-0.92
7,-0.36,-0.92,-0.14,0.02,-0.1,0.59,-0.93
8,-0.37,-0.92,-0.14,0.02,-0.11,0.63,-0.92
7,-0.39,-0.91,-0.14,0.02,-0.14,0.7,-0.9
7,-0.41,-0.9,-0.13,0.02,-0.18,0.76,-0.87
8,-0.42,-0.9,-0.13,0.02,-0.21,0.81,-0.83
7,-0.44,-0.89,-0.12,0.01,-0.23,0.82,-0.78
7,-0.46,-0.88,-0.12,0.01,-0.2,0.81,-0.72
7,-0.47,-0.87,-0.12,0.01,-0.15,0.79,-0.63
8,-0.49,-0.86,-0.11,0.01,-0.11,0.78,-0.54
7,-0.5,-0.86,-0.11,0.01,-0.09,0.8,-0.47
8,-0.52,-0.85,-0.11,0.01,-0.09,0.83,-0.44
7,-0.53,-0.84,-0.11,0.02,-0.12,0.86,-0.44
8,-0.54,-0.84,-0.11,0.02,-0.14,0.87,-0.44
7,-0.55,-0.83,-0.11,0.03,-0.15,0.86,-0.45
8,-0.55,-0.83,-0.11,0.03,-0.16,0.87,-0.45
7,-0.56,-0.82,-0.11,0.04,-0.17,0.9,-0.44
7,-0.57,-0.82,-0.1,0.04,-0.18,0.95,-0.44
7,-0.57,-0.81,-0.1,0.04,-0.16,0.97,-0.43
8,-0.58,-0.81,-0.1,0.04,-0.13,0.97,-0.42
7,-0.59,-0.8,-0.1,0.04,-0.1,0.95,-0.43
7,-0.59,-0.8,-0.1,0.04,-0.09,0.91,-0.43
8,-0.6,-0.8,-0.1,0.03,-0.11,0.88,-0.44
7,-0.6,-0.79,-0.1,0.03,-0.14,0.87,-0.43
8,-0.6,-0.79,-0.1,0.03,-0.16,0.87,-0.4
7,-0.61,-0.79,-0.1,0.03,-0.17,0.88,-0.36
8,-0.61,-0.78,-0.1,0.03,-0.18,0.88,-0.32
7,-0.62,-0.78,-0.1,0.03,-0.19,0.89,-0.29
8,-0.62,-0.78,-0.1,0.03,-0.2,0.89,-0.28
7,-0.63,-0.77,-0.1,0.04,-0.2,0.9,-0.28
8,-0.63,-0.77,-0.1,0.04,-0.2,0.93,-0.29
7,-0.63,-0.77,-0.1,0.04,-0.22,0.99,-0.28
8,-0.63,-0.77,-0.1,0.04,-0.24,1.05,-0.26
7,-0.63,-0.77,-0.1,0.04,-0.24,1.08,-0.24
7,-0.64,-0.76,-0.1,0.04,-0.23,1.07,-0.24
7,-0.64,-0.76,-0.1,0.05,-0.23,1.04,-0.25
7,-0.64,-0.76,-0.1,0.05,-0.22,1.01,-0.28
7,-0.64,-0.76,-0.1,0.05,-0.21,0.97,-0.31
7,-0.64,-0.76,-0.1,0.05,-0.21,0.95,-0.34
8,-0.64,-0.76,-0.1,0.05,-0.2,0.94,-0.37
7,-0.63,-0.77,-0.1,0.05,-0.18,0.94,-0.38
8,-0.63,-0.77,-0.1,0.05,-0.17,0.96,-0.39
7,-0.62,-0.78,-0.1,0.05,-0.16,1.01,-0.38
8,-0.61,-0.78,-0.1,0.05,-0.18,1.06,-0.37
7,-0.61,-0.79,-0.1,0.05,-0.2,1.1,-0.35
8,-0.6,-0.79,-0.1,0.05,-0.23,1.1,-0.35
7,-0.6,-0.79,-0.11,0.04,-0.24,1.07,-0.36
8,-0.59,-0.8,-0.11,0.04,-0.22,1.03,-0.39
7,-0.59,-0.8,-0.11,0.04,-0.2,1.01,-0.44
7,-0.58,-0.81,-0.11,0.04,-0.17,1,-0.48
7,-0.56,-0.82,-0.11,0.04,-0.15,0.99,-0.5
7,-0.55,-0.82,-0.11,0.04,-0.15,1,-0.5
7,-0.54,-0.83,-0.11,0.05,-0.16,1.03,-0.49
7,-0.53,-0.84,-0.11,0.05,-0.18,1.08,-0.49
8,-0.52,-0.85,-0.12,0.05,-0.21,1.1,-0.5
7,-0.5,-0.85,-0.12,0.04,-0.24,1.08,-0.53
8,-0.49,-0.86,-0.12,0.04,-0.24,1.07,-0.58
7,-0.47,-0.87,-0.12,0.04,-0.23,1.04,-0.62
8,-0.46,-0.88,-0.12,0.04,-0.21,1.02,-0.65
7,-0.44,-0.89,-0.12,0.04,-0.19,1,-0.67
8,-0.42,-0.9,-0.12,0.04,-0.16,0.99,-0.68
7,-0.4,-0.91,-0.12,0.04,-0.15,0.96,-0.68
7,-0.38,-0.91,-0.12,0.05,-0.14,0.93,-0.69
7,-0.36,-0.92,-0.12,0.05,-0.13,0.89,-0.7
7,-0.34,-0.93,-0.12,0.05,-0.12,0.85,-0.72
7,-0.32,-0.94,-0.13,0.06,-0.12,0.81,-0.76
7,-0.3,-0.94,-0.13,0.06,-0.13,0.77,-0.8
8,-0.28,-0.95,-0.13,0.05,-0.15,0.73,-0.85
7,-0.25,-0.96,-0.13,0.05,-0.18,0.68,-0.87
8,-0.23,-0.96,-0.13,0.05,-0.2,0.63,-0.89
7,-0.21,-0.97,-0.13,0.05,-0.19,0.6,-0.9
8,-0.18,-0.97,-0.13,0.05,-0.17,0.57,-0.9
7,-0.16,-0.98,-0.13,0.05,-0.15,0.53,-0.91
8,-0.14,-0.98,-0.13,0.05,-0.13,0.5,-0.93
7,-0.12,-0.98,-0.13,0.06,-0.14,0.45,-0.97
7,-0.09,-0.99,-0.13,0.06,-0.16,0.41,-1.01
7,-0.07,-0.99,-0.13,0.06,-0.19,0.37,-1.04
8,-0.05,-0.99,-0.13,0.06,-0.23,0.33,-1.04
7,-0.03,-0.99,-0.13,0.06,-0.25,0.28,-1.03
7,-0.01,-0.99,-0.13,0.06,-0.26,0.22,-1
8,0.01,-0.99,-0.13,0.06,-0.24,0.17,-0.98
7,0.04,-0.99,-0.12,0.07,-0.23,0.14,-0.97
7,0.06,-0.99,-0.12,0.07,-0.2,0.13,-0.97
7,0.08,-0.99,-0.12,0.08,-0.18,0.13,-0.97
8,0.1,-0.98,-0.12,0.08,-0.15,0.14,-0.98
7,0.12,-0.98,-0.11,0.08,-0.12,0.15,-1
8,0.14,-0.98,-0.12,0.08,-0.11,0.12,-0.98
7,0.15,-0.98,-0.12,0.09,-0.12,0.05,-0.95
7,0.17,-0.97,-0.12,0.09,-0.12,-0.04,-0.94
7,0.19,-0.97,-0.12,0.09,-0.13,-0.14,-0.94
8,0.21,-0.97,-0.12,0.09,-0.14,-0.23,-0.97
7,0.23,-0.96,-0.12,0.09,-0.14,-0.28,-0.99
7,0.25,-0.96,-0.12,0.09,-0.15,-0.28,-0.98
8,0.27,-0.95,-0.12,0.09,-0.14,-0.26,-0.97
8,0.29,-0.95,-0.11,0.09,-0.13,-0.24,-0.94
7,0.31,-0.94,-0.11,0.1,-0.13,-0.25,-0.91
7,0.32,-0.94,-0.11,0.1,-0.13,-0.31,-0.87
8,0.34,-0.93,-0.11,0.1,-0.14,-0.41,-0.82
7,0.36,-0.92,-0.11,0.1,-0.16,-0.49,-0.78
7,0.38,-0.91,-0.11,0.1,-0.17,-0.52,-0.75
7,0.4,-0.91,-0.11,0.1,-0.16,-0.52,-0.73
7,0.41,-0.9,-0.11,0.11,-0.13,-0.5,-0.73
7,0.43,-0.89,-0.11,0.11,-0.09,-0.51,-0.73
8,0.45,-0.88,-0.11,0.11,-0.08,-0.55,-0.71
7,0.46,-0.87,-0.11,0.11,-0.09,-0.6,-0.66
7,0.48,-0.86,-0.11,0.11,-0.13,-0.64,-0.6
8,0.5,-0.85,-0.11,0.12,-0.17,-0.67,-0.53
8,0.52,-0.84,-0.12,0.12,-0.18,-0.69,-0.49
7,0.53,-0.83,-0.12,0.13,-0.14,-0.68,-0.47
7,0.55,-0.82,-0.13,0.13,-0.08,-0.67,-0.49
8,0.57,-0.8,-0.13,0.13,-0.01,-0.66,-0.5
8,0.58,-0.79,-0.13,0.13,0.02,-0.67,-0.5
7,0.6,-0.78,-0.12,0.12,0,-0.69,-0.47
7,0.61,-0.77,-0.12,0.12,-0.04,-0.73,-0.42
7,0.63,-0.76,-0.12,0.12,-0.08,-0.76,-0.36
7,0.64,-0.75,-0.12,0.12,-0.1,-0.79,-0.3
7,0.65,-0.74,-0.12,0.12,-0.09,-0.81,-0.23
7,0.67,-0.72,-0.12,0.12,-0.06,-0.82,-0.18
7,0.68,-0.71,-0.13,0.12,-0.01,-0.83,-0.12
8,0.7,-0.7,-0.13,0.12,0.04,-0.83,-0.06
8,0.71,-0.68,-0.12,0.11,0.07,-0.84,-0
7,0.73,-0.66,-0.12,0.11,0.07,-0.85,0.04
7,0.75,-0.65,-0.12,0.1,0.05,-0.85,0.06
8,0.76,-0.63,-0.11,0.09,0.02,-0.83,0.06
8,0.78,-0.62,-0.11,0.09,-0.01,-0.8,0.05
7,0.79,-0.6,-0.1,0.09,-0.02,-0.78,0.04
7,0.8,-0.59,-0.1,0.08,-0.02,-0.77,0.05
7,0.81,-0.57,-0.1,0.08,0.01,-0.78,0.08
7,0.82,-0.56,-0.09,0.07,0.04,-0.79,0.14
7,0.83,-0.54,-0.09,0.07,0.05,-0.79,0.21
7,0.84,-0.53,-0.08,0.07,0.05,-0.77,0.26
7,0.85,-0.51,-0.07,0.07,0.04,-0.73,0.3
8,0.86,-0.5,-0.07,0.07,0.04,-0.67,0.33
8,0.87,-0.48,-0.06,0.06,0.04,-0.62,0.37
7,0.88,-0.46,-0.06,0.06,0.05,-0.6,0.41
7,0.89,-0.45,-0.05,0.05,0.05,-0.6,0.43
8,0.9,-0.43,-0.05,0.05,0.04,-0.6,0.44
8,0.91,-0.42,-0.04,0.05,0.04,-0.62,0.44
7,0.91,-0.4,-0.03,0.04,0.03,-0.63,0.46
7,0.92,-0.39,-0.02,0.04,-0,-0.63,0.53
7,0.93,-0.37,-0.01,0.04,-0.03,-0.59,0.6
8,0.93,-0.35,-0.01,0.04,-0.04,-0.53,0.66
7,0.94,-0.34,0,0.03,-0.06,-0.48,0.72
7,0.95,-0.32,0.01,0.03,-0.08,-0.45,0.76
7,0.95,-0.3,0.01,0.03,-0.09,-0.44,0.78
8,0.96,-0.28,0.02,0.03,-0.1,-0.45,0.77
7,0.97,-0.26,0.03,0.03,-0.12,-0.45,0.74
7,0.97,-0.24,0.04,0.03,-0.13,-0.45,0.71
7,0.97,-0.22,0.04,0.03,-0.13,-0.43,0.69
8,0.98,-0.2,0.05,0.03,-0.13,-0.39,0.7
8,0.98,-0.18,0.06,0.03,-0.12,-0.32,0.73
7,0.98,-0.16,0.07,0.03,-0.1,-0.25,0.77
7,0.99,-0.14,0.08,0.03,-0.1,-0.17,0.81
8,0.99,-0.13,0.08,0.03,-0.11,-0.13,0.83
8,0.99,-0.11,0.09,0.02,-0.14,-0.1,0.84
7,0.99,-0.09,0.1,0.02,-0.17,-0.09,0.85
7,0.99,-0.07,0.11,0.02,-0.22,-0.09,0.85
7,0.99,-0.05,0.11,0.01,-0.26,-0.07,0.85
9,0.99,-0.04,0.12,0.01,-0.3,-0.04,0.85
7,0.99,-0.02,0.13,0.01,-0.33,-0.01,0.86
7,0.99,-0.01,0.13,0,-0.35,0.02,0.88
7,0.99,0.01,0.13,-0.01,-0.38,0.05,0.91
8,0.99,0.02,0.13,-0.01,-0.44,0.08,0.92
7,0.99,0.04,0.13,-0.02,-0.45,0.14,0.96
7,0.99,0.05,0.13,-0.03,-0.45,0.17,0.99
7,0.99,0.06,0.13,-0.04,-0.45,0.21,1.01
8,0.99,0.07,0.14,-0.04,-0.47,0.25,1.04
8,0.99,0.08,0.14,-0.04,-0.47,0.29,1.08
7,0.98,0.09,0.15,-0.05,-0.46,0.33,1.13
7,0.98,0.11,0.15,-0.05,-0.47,0.37,1.16
7,0.98,0.12,0.15,-0.06,-0.47,0.39,1.18
9,0.98,0.13,0.15,-0.07,-0.49,0.4,1.19
7,0.98,0.14,0.15,-0.07,-0.51,0.39,1.17
7,0.97,0.15,0.15,-0.09,-0.53,0.38,1.1
7,0.97,0.16,0.14,-0.1,-0.51,0.36,1.03
9,0.97,0.18,0.14,-0.11,-0.47,0.34,0.98
7,0.97,0.19,0.13,-0.12,-0.41,0.34,0.95
7,0.96,0.2,0.13,-0.13,-0.37,0.36,0.95
7,0.96,0.22,0.12,-0.13,-0.35,0.38,0.96
8,0.96,0.23,0.12,-0.14,-0.35,0.4,0.97
7,0.95,0.24,0.11,-0.15,-0.36,0.43,0.98
7,0.95,0.26,0.1,-0.16,-0.37,0.46,0.99
7,0.94,0.27,0.09,-0.17,-0.36,0.48,0.99
7,0.94,0.28,0.08,-0.18,-0.33,0.48,0.96
9,0.94,0.29,0.08,-0.19,-0.28,0.48,0.9
7,0.93,0.3,0.08,-0.2,-0.24,0.49,0.83
7,0.92,0.31,0.08,-0.2,-0.22,0.53,0.79
7,0.92,0.32,0.09,-0.2,-0.23,0.58,0.75
9,0.91,0.33,0.1,-0.21,-0.29,0.62,0.74
7,0.91,0.34,0.1,-0.22,-0.35,0.64,0.75
7,0.9,0.35,0.1,-0.23,-0.38,0.65,0.73
7,0.9,0.36,0.1,-0.24,-0.4,0.64,0.74
9,0.89,0.37,0.1,-0.25,-0.41,0.63,0.75
7,0.88,0.37,0.11,-0.26,-0.44,0.62,0.75
7,0.88,0.38,0.12,-0.28,-0.47,0.6,0.75
7,0.87,0.38,0.13,-0.29,-0.5,0.57,0.72
7,0.86,0.39,0.14,-0.3,-0.53,0.55,0.67
9,0.85,0.39,0.15,-0.31,-0.55,0.56,0.61
7,0.85,0.4,0.16,-0.32,-0.55,0.59,0.59
7,0.84,0.4,0.17,-0.33,-0.54,0.61,0.6
7,0.83,0.4,0.18,-0.34,-0.53,0.61,0.62
9,0.82,0.4,0.18,-0.35,-0.52,0.64,0.64
7,0.82,0.4,0.18,-0.37,-0.57,0.74,0.62
7,0.81,0.39,0.18,-0.39,-0.59,0.75,0.61
7,0.81,0.39,0.18,-0.4,-0.59,0.66,0.59
9,0.8,0.39,0.19,-0.42,-0.6,0.54,0.58
7,0.79,0.38,0.19,-0.44,-0.62,0.45,0.57
7,0.79,0.37,0.19,-0.45,-0.65,0.41,0.59
7,0.78,0.37,0.2,-0.46,-0.68,0.39,0.63
7,0.78,0.36,0.2,-0.48,-0.7,0.4,0.69
7,0.77,0.35,0.2,-0.49,-0.7,0.42,0.73
7,0.76,0.35,0.2,-0.5,-0.68,0.42,0.76
7,0.76,0.34,0.21,-0.51,-0.63,0.4,0.78
7,0.75,0.34,0.22,-0.53,-0.6,0.38,0.79
9,0.74,0.34,0.22,-0.54,-0.59,0.36,0.79
7,0.73,0.33,0.22,-0.56,-0.61,0.34,0.79
7,0.72,0.32,0.21,-0.57,-0.64,0.31,0.8
7,0.71,0.32,0.21,-0.59,-0.7,0.27,0.8
9,0.7,0.31,0.21,-0.6,-0.75,0.23,0.79
7,0.69,0.3,0.21,-0.62,-0.78,0.19,0.78
7,0.68,0.3,0.21,-0.63,-0.79,0.13,0.76
7,0.67,0.29,0.21,-0.65,-0.76,0.08,0.75
8,0.67,0.28,0.2,-0.66,-0.7,0.07,0.78
7,0.66,0.28,0.2,-0.67,-0.66,0.13,0.81
7,0.65,0.28,0.2,-0.67,-0.63,0.19,0.81
7,0.64,0.28,0.2,-0.68,-0.63,0.22,0.79
7,0.64,0.28,0.2,-0.69,-0.63,0.23,0.75
8,0.63,0.28,0.19,-0.7,-0.62,0.23,0.7
7,0.62,0.27,0.19,-0.71,-0.59,0.19,0.65
7,0.62,0.27,0.18,-0.72,-0.57,0.15,0.64
7,0.62,0.26,0.18,-0.72,-0.56,0.12,0.64
9,0.61,0.26,0.17,-0.73,-0.56,0.09,0.64
7,0.61,0.26,0.17,-0.73,-0.58,0.1,0.65
7,0.61,0.26,0.17,-0.73,-0.61,0.12,0.66
7,0.61,0.26,0.17,-0.73,-0.64,0.16,0.68
8,0.61,0.25,0.17,-0.73,-0.64,0.17,0.69
7,0.61,0.25,0.17,-0.73,-0.64,0.15,0.71
7,0.62,0.24,0.17,-0.73,-0.63,0.11,0.73
7,0.62,0.24,0.16,-0.73,-0.63,0.07,0.76
8,0.62,0.23,0.16,-0.73,-0.62,0.03,0.8
8,0.63,0.23,0.16,-0.72,-0.59,0.01,0.84
7,0.64,0.23,0.16,-0.72,-0.55,0.01,0.86
7,0.64,0.23,0.16,-0.71,-0.52,0.02,0.88
7,0.65,0.23,0.16,-0.71,-0.49,0.03,0.9
8,0.65,0.23,0.16,-0.7,-0.46,0.04,0.92
7,0.66,0.23,0.15,-0.7,-0.42,0.06,0.94
7,0.67,0.22,0.15,-0.69,-0.36,0.07,0.95
7,0.67,0.22,0.15,-0.69,-0.31,0.09,0.97
8,0.68,0.22,0.14,-0.68,-0.26,0.09,0.97
7,0.69,0.21,0.14,-0.68,-0.22,0.1,0.96
7,0.69,0.21,0.14,-0.68,-0.17,0.1,0.96
7,0.7,0.21,0.14,-0.67,-0.13,0.1,0.97
8,0.7,0.21,0.13,-0.67,-0.11,0.09,0.97
8,0.7,0.21,0.13,-0.66,-0.09,0.07,0.98
7,0.71,0.22,0.13,-0.66,-0.08,0.06,0.97
7,0.71,0.22,0.13,-0.66,-0.08,0.07,0.97
8,0.71,0.22,0.13,-0.65,-0.08,0.08,0.95
8,0.72,0.23,0.13,-0.65,-0.09,0.1,0.93
7,0.72,0.23,0.13,-0.64,-0.11,0.13,0.93
7,0.72,0.23,0.13,-0.64,-0.14,0.15,0.92
7,0.72,0.24,0.13,-0.64,-0.17,0.18,0.9
