Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:51:15.718,-0.7,1.71,1.87,-1.09
2025-03-27 16:51:15.741,1.05,0.53,1.21,1.57
2025-03-27 16:51:15.745,0.87,-1.89,1.95,-0.32
2025-03-27 16:51:15.750,0.7,-0.33,0.95,-0.73
2025-03-27 16:51:15.758,0.7,1.47,-1.91,2.0
2025-03-27 16:51:15.774,0.87,-1.7,1.69,-0.17
2025-03-27 16:51:15.779,0.52,-0.02,0.26,0.36
2025-03-27 16:51:15.791,0.87,1.94,1.99,-0.39
2025-03-27 16:51:15.808,1.05,-1.02,-0.82,-0.2
2025-03-27 16:51:15.812,0.35,-0.26,-0.28,-1.61
2025-03-27 16:51:15.817,0.87,0.54,-1.51,-0.45
2025-03-27 16:51:15.841,1.05,1.22,0.2,1.86
2025-03-27 16:51:15.845,0.87,-0.81,1.61,0.55
2025-03-27 16:51:15.850,0.87,-1.09,-0.77,-0.08
2025-03-27 16:51:15.858,1.22,-1.21,-0.9,0.35
2025-03-27 16:51:15.874,0.7,1.07,-0.99,0.26
2025-03-27 16:51:15.879,1.05,-1.01,0.58,-0.87
2025-03-27 16:51:15.892,1.05,0.39,-1.45,1.3
2025-03-27 16:51:15.908,0.52,-1.76,1.87,1.37
2025-03-27 16:51:15.916,1.05,1.65,1.62,0.27
2025-03-27 16:51:15.923,1.05,-1.96,-1.51,-0.54
2025-03-27 16:51:15.928,0.52,-0.38,-1.69,-0.89
2025-03-27 16:51:15.941,0.7,1.27,1.54,-1.96
2025-03-27 16:51:15.958,0.87,-0.45,1.7,0.2
2025-03-27 16:51:15.962,0.7,-1.55,1.01,0.47
2025-03-27 16:51:15.968,1.22,-1.55,-0.8,-0.46
2025-03-27 16:51:15.992,1.05,0.41,-1.98,0.73
2025-03-27 16:51:15.996,0.7,-1.33,-1.94,0.54
2025-03-27 16:51:16.000,1.22,-1.46,-1.1,-1.57
2025-03-27 16:51:16.008,1.05,0.96,-0.65,1.94
2025-03-27 16:51:16.025,0.52,1.69,-1.29,0.7
